user_id,user_type,experience_level,signup_date,retained
789,student,intermediate,2024-03-25,1
790,professional,beginner,2024-02-17,1
791,student,intermediate,2024-01-09,1
792,student,beginner,2024-03-05,1
793,student,advanced,2024-03-23,1
794,professional,beginner,2024-02-13,0
795,student,beginner,2024-01-02,0
796,professional,beginner,2024-02-23,1
797,professional,beginner,2024-03-03,0
798,student,beginner,2024-01-14,0
799,professional,intermediate,2024-02-25,0
800,professional,beginner,2024-02-16,1
801,professional,beginner,2024-03-22,0
802,student,advanced,2024-02-28,1
803,student,beginner,2024-03-31,1
804,professional,advanced,2024-01-20,1
805,student,advanced,2024-02-25,1
806,professional,beginner,2024-01-23,0
807,professional,beginner,2024-03-07,0
808,professional,beginner,2024-03-24,0
809,student,intermediate,2024-02-04,1
810,student,intermediate,2024-03-19,1
811,professional,intermediate,2024-03-09,1
812,professional,intermediate,2024-03-02,1
813,student,beginner,2024-02-29,0
814,professional,advanced,2024-02-25,1
815,professional,intermediate,2024-03-16,1
816,student,intermediate,2024-02-04,1
817,student,advanced,2024-02-11,1
818,student,intermediate,2024-02-01,1
819,student,beginner,2024-01-12,0
820,student,beginner,2024-02-05,0
821,professional,beginner,2024-02-27,1
822,student,beginner,2024-02-01,0
823,student,advanced,2024-02-29,1
824,student,beginner,2024-03-13,1
825,student,intermediate,2024-03-19,1
826,professional,intermediate,2024-03-26,1
827,student,beginner,2024-02-18,0
828,student,advanced,2024-02-13,1
829,professional,advanced,2024-01-04,1
830,student,intermediate,2024-03-04,1
831,student,beginner,2024-02-11,1
832,student,beginner,2024-01-24,1
833,student,beginner,2024-03-03,1
834,student,beginner,2024-01-28,1
835,student,intermediate,2024-02-15,0
836,student,advanced,2024-02-03,1
837,professional,intermediate,2024-02-13,1
838,student,advanced,2024-02-05,1
839,student,intermediate,2024-03-17,1
840,professional,beginner,2024-03-30,0
841,student,advanced,2024-02-05,1
842,professional,beginner,2024-03-12,1
843,student,advanced,2024-01-02,1
844,professional,beginner,2024-03-07,0
845,student,beginner,2024-01-25,0
846,student,advanced,2024-01-11,1
847,student,intermediate,2024-01-31,1
848,professional,advanced,2024-02-22,1
849,student,advanced,2024-03-03,1
850,student,beginner,2024-03-12,1
851,student,intermediate,2024-01-31,1
852,professional,beginner,2024-03-29,0
853,student,intermediate,2024-03-01,1
854,professional,intermediate,2024-03-23,1
855,student,beginner,2024-03-03,0
856,student,intermediate,2024-02-27,1
857,student,intermediate,2024-01-03,1
858,student,beginner,2024-01-12,0
859,student,advanced,2024-02-07,1
860,student,intermediate,2024-01-29,1
861,professional,advanced,2024-02-21,1
862,student,beginner,2024-03-29,1
863,student,beginner,2024-02-01,1
864,student,intermediate,2024-02-09,1
865,student,beginner,2024-03-25,0
866,student,advanced,2024-03-15,1
867,student,beginner,2024-02-17,1
868,student,intermediate,2024-03-01,1
869,professional,intermediate,2024-03-11,1
870,professional,beginner,2024-03-08,0
871,student,beginner,2024-02-14,0
872,student,intermediate,2024-02-24,1
873,professional,intermediate,2024-03-11,1
874,student,beginner,2024-02-12,0
875,student,advanced,2024-02-15,1
876,student,beginner,2024-03-30,0
877,professional,beginner,2024-02-28,0
878,professional,intermediate,2024-02-04,1
879,student,beginner,2024-02-09,0
880,student,advanced,2024-02-02,1
881,student,beginner,2024-01-30,0
882,professional,beginner,2024-01-16,0
883,student,beginner,2024-01-25,1
884,student,intermediate,2024-02-10,1
885,professional,intermediate,2024-01-16,1
886,student,intermediate,2024-03-09,0
887,professional,beginner,2024-03-29,0
888,student,beginner,2024-01-24,1
889,student,advanced,2024-01-25,1
890,student,beginner,2024-01-28,0
891,professional,advanced,2024-03-02,1
892,professional,beginner,2024-02-05,0
893,professional,advanced,2024-03-16,1
894,student,beginner,2024-03-08,1
895,professional,intermediate,2024-03-17,1
896,student,beginner,2024-02-06,0
897,student,beginner,2024-01-13,0
898,professional,beginner,2024-01-25,1
899,student,beginner,2024-02-07,0
900,student,beginner,2024-01-30,0
901,student,intermediate,2024-02-16,1
902,student,intermediate,2024-01-23,1
903,student,intermediate,2024-02-08,1
904,student,intermediate,2024-01-02,1
905,student,intermediate,2024-03-31,1
906,professional,beginner,2024-03-09,0
907,professional,beginner,2024-01-17,1
908,student,beginner,2024-02-05,0
909,student,advanced,2024-01-06,1
910,student,beginner,2024-01-07,1
911,student,beginner,2024-03-11,0
912,student,intermediate,2024-02-07,1
913,professional,beginner,2024-03-30,0
914,student,advanced,2024-01-17,1
915,student,advanced,2024-03-22,1
916,student,beginner,2024-03-03,0
917,student,beginner,2024-01-14,0
918,professional,beginner,2024-01-02,0
919,professional,intermediate,2024-03-14,1
920,student,beginner,2024-02-06,0
921,professional,intermediate,2024-03-01,1
922,student,intermediate,2024-03-02,1
923,professional,beginner,2024-02-26,0
924,professional,beginner,2024-02-13,1
925,student,intermediate,2024-01-24,1
926,student,beginner,2024-01-07,1
927,student,advanced,2024-02-02,1
928,student,beginner,2024-03-02,0
929,professional,intermediate,2024-01-15,1
930,student,advanced,2024-01-09,1
931,student,advanced,2024-02-21,1
932,professional,beginner,2024-03-03,0
933,professional,beginner,2024-01-10,0
934,student,intermediate,2024-03-14,1
935,student,beginner,2024-03-21,0
936,student,beginner,2024-03-28,1
937,student,advanced,2024-01-07,1
938,professional,beginner,2024-01-20,0
939,student,beginner,2024-01-20,1
940,student,beginner,2024-03-13,1
941,student,intermediate,2024-02-08,1
942,student,intermediate,2024-01-11,1
943,professional,beginner,2024-02-01,1
944,professional,beginner,2024-01-16,1
945,student,beginner,2024-03-12,1
946,student,intermediate,2024-02-23,1
947,student,beginner,2024-03-18,1
948,professional,advanced,2024-03-17,1
949,professional,beginner,2024-03-20,1
950,student,advanced,2024-01-29,1
951,professional,beginner,2024-03-07,0
952,professional,intermediate,2024-02-18,1
953,student,beginner,2024-02-27,0
954,professional,beginner,2024-02-26,0
955,student,advanced,2024-02-08,1
956,student,advanced,2024-03-16,1
957,student,beginner,2024-02-24,0
958,student,intermediate,2024-02-09,1
959,student,intermediate,2024-03-13,1
960,professional,advanced,2024-03-20,1
961,student,beginner,2024-01-08,0
962,professional,intermediate,2024-03-19,1
963,student,beginner,2024-01-13,0
964,student,beginner,2024-01-27,0
965,student,advanced,2024-03-21,1
966,student,beginner,2024-01-28,1
967,professional,beginner,2024-02-03,1
968,student,intermediate,2024-03-25,1
969,student,intermediate,2024-01-11,1
970,student,beginner,2024-01-21,0
971,professional,beginner,2024-01-31,1
972,professional,advanced,2024-01-23,1
973,professional,beginner,2024-03-11,0
974,student,intermediate,2024-01-10,1
975,student,intermediate,2024-01-21,1
976,student,beginner,2024-01-01,0
977,student,advanced,2024-02-22,1
978,student,intermediate,2024-02-27,1
979,student,beginner,2024-03-29,1
980,student,intermediate,2024-03-17,1
981,student,intermediate,2024-03-01,1
982,professional,intermediate,2024-02-07,1
983,student,advanced,2024-01-05,1
984,student,beginner,2024-01-30,0
985,professional,beginner,2024-02-06,0
986,student,beginner,2024-03-31,0
987,professional,beginner,2024-02-06,0
988,student,beginner,2024-03-30,0
989,student,advanced,2024-02-28,1
990,professional,intermediate,2024-01-10,1
991,professional,intermediate,2024-03-28,1
992,professional,intermediate,2024-01-30,1
993,student,advanced,2024-02-03,1
994,student,beginner,2024-03-21,1
995,student,advanced,2024-03-16,1
996,student,beginner,2024-03-25,0
997,professional,advanced,2024-01-26,1
998,student,intermediate,2024-02-24,1
999,professional,beginner,2024-01-15,1
1000,student,intermediate,2024-03-10,1
1001,student,intermediate,2024-01-29,1
1002,student,beginner,2024-03-23,1
1003,professional,intermediate,2024-01-20,1
1004,professional,beginner,2024-02-04,0
1005,professional,beginner,2024-01-19,0
1006,professional,advanced,2024-01-10,1
1007,professional,intermediate,2024-01-08,1
1008,professional,advanced,2024-01-22,1
1009,student,intermediate,2024-02-09,1
1010,student,beginner,2024-03-17,1
1011,student,intermediate,2024-03-13,0
1012,professional,intermediate,2024-02-06,0
1013,professional,advanced,2024-02-26,1
1014,student,beginner,2024-01-16,1
1015,professional,advanced,2024-02-29,1
1016,professional,advanced,2024-03-29,1
1017,student,intermediate,2024-02-08,1
1018,student,advanced,2024-03-30,1
1019,professional,beginner,2024-02-21,1
1020,student,advanced,2024-02-04,1
1021,professional,intermediate,2024-03-05,1
1022,student,beginner,2024-03-10,1
1023,professional,advanced,2024-03-04,1
1024,professional,beginner,2024-02-26,0
1025,professional,beginner,2024-01-11,0
1026,student,intermediate,2024-03-17,1
1027,professional,beginner,2024-01-06,1
1028,professional,beginner,2024-02-25,0
1029,student,advanced,2024-02-11,1
1030,professional,beginner,2024-03-18,1
1031,student,beginner,2024-02-02,1
1032,student,beginner,2024-01-04,0
1033,student,beginner,2024-01-12,1
1034,student,intermediate,2024-01-30,1
1035,student,intermediate,2024-03-27,1
1036,professional,advanced,2024-03-14,1
1037,student,intermediate,2024-03-16,1
1038,professional,beginner,2024-01-03,0
1039,student,advanced,2024-03-27,1
1040,student,intermediate,2024-02-04,0
1041,student,intermediate,2024-03-14,1
1042,professional,intermediate,2024-01-06,1
1043,student,advanced,2024-01-23,1
1044,professional,intermediate,2024-03-01,1
1045,professional,beginner,2024-03-07,0
1046,professional,intermediate,2024-03-24,1
1047,student,beginner,2024-02-26,0
1048,student,beginner,2024-02-05,0
1049,professional,beginner,2024-01-24,0
1050,student,beginner,2024-03-15,1
1051,professional,beginner,2024-02-25,1
1052,student,beginner,2024-03-22,0
1053,professional,intermediate,2024-03-03,1
1054,professional,advanced,2024-01-12,1
1055,professional,advanced,2024-03-01,1
1056,student,beginner,2024-02-14,0
1057,professional,intermediate,2024-02-22,1
1058,student,advanced,2024-02-12,1
1059,student,beginner,2024-02-11,1
1060,professional,intermediate,2024-03-26,1
1061,professional,intermediate,2024-01-14,1
1062,professional,beginner,2024-01-21,0
1063,professional,advanced,2024-02-12,1
1064,student,advanced,2024-02-22,1
1065,student,beginner,2024-03-29,1
1066,professional,beginner,2024-03-04,0
1067,student,beginner,2024-02-06,0
1068,student,beginner,2024-03-25,0
1069,student,intermediate,2024-02-21,1
1070,student,intermediate,2024-03-11,1
1071,student,beginner,2024-01-05,0
1072,student,advanced,2024-02-28,1
1073,student,beginner,2024-01-12,0
1074,student,beginner,2024-02-10,0
1075,professional,beginner,2024-02-02,1
1076,student,intermediate,2024-02-11,1
1077,student,beginner,2024-01-15,0
1078,professional,beginner,2024-02-21,1
1079,student,beginner,2024-03-06,0
1080,professional,advanced,2024-01-01,1
1081,professional,advanced,2024-03-25,1
1082,student,beginner,2024-03-10,0
1083,student,beginner,2024-02-29,1
1084,professional,intermediate,2024-02-22,1
1085,professional,intermediate,2024-01-07,1
1086,student,beginner,2024-01-25,1
1087,professional,advanced,2024-03-07,1
1088,student,intermediate,2024-02-16,1
1089,professional,beginner,2024-03-20,1
1090,student,intermediate,2024-03-04,1
1091,professional,advanced,2024-03-21,1
1092,professional,intermediate,2024-02-26,1
1093,professional,beginner,2024-01-07,1
1094,student,beginner,2024-01-27,0
1095,student,beginner,2024-02-04,0
1096,student,beginner,2024-03-11,0
1097,student,intermediate,2024-01-17,0
1098,student,advanced,2024-02-06,1
1099,professional,intermediate,2024-02-26,1
1100,student,advanced,2024-03-30,1
1101,student,beginner,2024-03-03,0
1102,professional,advanced,2024-01-16,1
1103,professional,intermediate,2024-01-04,1
1104,professional,beginner,2024-03-21,0
1105,professional,intermediate,2024-03-18,1
1106,student,beginner,2024-01-31,0
1107,student,intermediate,2024-03-31,1
1108,professional,intermediate,2024-01-21,1
1109,professional,beginner,2024-02-09,1
1110,student,intermediate,2024-03-11,0
1111,professional,intermediate,2024-01-02,1
1112,student,beginner,2024-03-11,0
1113,student,beginner,2024-02-22,1
1114,student,beginner,2024-01-12,0
1115,student,intermediate,2024-01-29,1
1116,student,advanced,2024-01-15,1
1117,student,advanced,2024-02-29,1
1118,professional,intermediate,2024-01-16,1
1119,student,intermediate,2024-03-23,1
1120,student,beginner,2024-01-20,0
1121,professional,intermediate,2024-03-04,0
1122,professional,beginner,2024-02-07,0
1123,professional,beginner,2024-03-06,1
1124,professional,intermediate,2024-03-31,1
1125,professional,beginner,2024-02-04,0
1126,student,intermediate,2024-02-23,1
1127,student,advanced,2024-03-02,1
1128,student,beginner,2024-03-01,0
1129,student,beginner,2024-02-01,1
1130,student,advanced,2024-02-28,1
1131,professional,intermediate,2024-03-11,1
1132,student,beginner,2024-01-19,0
1133,student,beginner,2024-02-19,0
1134,student,intermediate,2024-01-25,1
1135,professional,intermediate,2024-03-17,1
1136,student,beginner,2024-03-06,0
1137,professional,beginner,2024-01-18,0
1138,student,advanced,2024-01-09,1
1139,student,intermediate,2024-02-05,1
1140,student,advanced,2024-02-23,1
1141,professional,intermediate,2024-02-13,0
1142,student,advanced,2024-03-05,1
1143,professional,beginner,2024-02-04,0
1144,student,intermediate,2024-01-01,1
1145,student,beginner,2024-02-06,0
1146,professional,intermediate,2024-02-08,1
1147,professional,beginner,2024-03-16,1
1148,professional,beginner,2024-03-15,1
1149,professional,advanced,2024-03-25,1
1150,professional,advanced,2024-03-03,1
1151,professional,beginner,2024-01-20,0
1152,professional,intermediate,2024-02-27,0
1153,professional,beginner,2024-03-09,1
1154,professional,beginner,2024-03-02,0
1155,professional,advanced,2024-02-14,1
1156,professional,beginner,2024-02-12,0
1157,student,advanced,2024-03-11,1
1158,professional,beginner,2024-03-10,1
1159,professional,intermediate,2024-02-18,1
1160,student,intermediate,2024-02-28,1
1161,professional,beginner,2024-02-11,0
1162,student,beginner,2024-01-25,0
1163,student,advanced,2024-03-30,1
1164,professional,intermediate,2024-01-31,1
1165,student,beginner,2024-03-14,1
1166,professional,intermediate,2024-02-19,0
1167,professional,beginner,2024-01-30,1
1168,student,beginner,2024-02-22,0
1169,student,beginner,2024-01-06,1
1170,student,beginner,2024-02-10,0
1171,professional,advanced,2024-03-01,1
1172,professional,intermediate,2024-03-31,0
1173,professional,advanced,2024-02-18,1
1174,student,intermediate,2024-02-19,1
