session_id,user_id,session_number,session_date
1070,530,1,2024-03-26
1071,530,2,2024-03-27
1072,531,1,2024-02-12
1073,531,2,2024-02-13
1074,531,3,2024-02-14
1075,532,1,2024-03-20
1076,533,1,2024-02-10
1077,534,1,2024-03-25
1078,535,1,2024-01-16
1079,536,1,2024-02-08
1080,536,2,2024-02-09
1081,537,1,2024-03-05
1082,537,2,2024-03-06
1083,538,1,2024-02-09
1084,538,2,2024-02-10
1085,538,3,2024-02-11
1086,539,1,2024-03-26
1087,540,1,2024-02-22
1088,541,1,2024-02-11
1089,542,1,2024-02-21
1090,542,2,2024-02-22
1091,543,1,2024-03-30
1092,544,1,2024-02-07
1093,544,2,2024-02-08
1094,545,1,2024-03-11
1095,545,2,2024-03-12
1096,545,3,2024-03-13
1097,546,1,2024-01-17
1098,546,2,2024-01-18
1099,546,3,2024-01-19
1100,547,1,2024-01-25
1101,547,2,2024-01-26
1102,548,1,2024-02-23
1103,549,1,2024-03-26
1104,550,1,2024-02-18
1105,550,2,2024-02-19
1106,550,3,2024-02-20
1107,551,1,2024-03-27
1108,552,1,2024-01-23
1109,552,2,2024-01-24
1110,552,3,2024-01-25
1111,553,1,2024-03-19
1112,554,1,2024-03-13
1113,554,2,2024-03-14
1114,555,1,2024-02-08
1115,555,2,2024-02-09
1116,556,1,2024-02-21
1117,556,2,2024-02-22
1118,557,1,2024-03-11
1119,558,1,2024-01-01
1120,558,2,2024-01-02
1121,558,3,2024-01-03
1122,559,1,2024-02-08
1123,559,2,2024-02-09
1124,560,1,2024-02-06
1125,561,1,2024-01-27
1126,561,2,2024-01-28
1127,561,3,2024-01-29
1128,562,1,2024-02-25
1129,562,2,2024-02-26
1130,562,3,2024-02-27
1131,563,1,2024-03-15
1132,563,2,2024-03-16
1133,563,3,2024-03-17
1134,564,1,2024-03-18
1135,565,1,2024-03-24
1136,565,2,2024-03-25
1137,566,1,2024-02-11
1138,566,2,2024-02-12
1139,567,1,2024-02-29
1140,567,2,2024-03-01
1141,568,1,2024-02-26
1142,568,2,2024-02-27
1143,569,1,2024-02-26
1144,569,2,2024-02-27
1145,569,3,2024-02-28
1146,570,1,2024-03-27
1147,570,2,2024-03-28
1148,570,3,2024-03-29
1149,571,1,2024-01-28
1150,572,1,2024-03-06
1151,572,2,2024-03-07
1152,573,1,2024-03-01
1153,573,2,2024-03-02
1154,573,3,2024-03-03
1155,574,1,2024-01-22
1156,574,2,2024-01-23
1157,574,3,2024-01-24
1158,575,1,2024-03-25
1159,576,1,2024-01-11
1160,576,2,2024-01-12
1161,577,1,2024-02-06
1162,577,2,2024-02-07
1163,577,3,2024-02-08
1164,578,1,2024-03-06
1165,578,2,2024-03-07
1166,579,1,2024-03-25
1167,579,2,2024-03-26
1168,579,3,2024-03-27
1169,580,1,2024-03-22
1170,581,1,2024-03-20
1171,582,1,2024-02-12
1172,583,1,2024-01-12
1173,584,1,2024-01-31
1174,584,2,2024-02-01
1175,584,3,2024-02-02
1176,585,1,2024-03-27
1177,585,2,2024-03-28
1178,585,3,2024-03-29
1179,586,1,2024-02-09
1180,587,1,2024-01-29
1181,587,2,2024-01-30
1182,587,3,2024-01-31
1183,588,1,2024-01-26
1184,589,1,2024-01-19
1185,589,2,2024-01-20
1186,589,3,2024-01-21
1187,590,1,2024-01-04
1188,591,1,2024-01-06
1189,591,2,2024-01-07
1190,591,3,2024-01-08
1191,592,1,2024-02-01
1192,592,2,2024-02-02
1193,592,3,2024-02-03
1194,593,1,2024-03-01
1195,593,2,2024-03-02
1196,594,1,2024-03-19
1197,594,2,2024-03-20
1198,595,1,2024-01-10
1199,595,2,2024-01-11
1200,596,1,2024-02-28
1201,596,2,2024-02-29
1202,597,1,2024-02-23
1203,597,2,2024-02-24
1204,597,3,2024-02-25
1205,598,1,2024-03-21
1206,598,2,2024-03-22
1207,598,3,2024-03-23
1208,599,1,2024-03-14
1209,599,2,2024-03-15
1210,600,1,2024-01-25
1211,601,1,2024-03-30
1212,602,1,2024-02-19
1213,603,1,2024-03-04
1214,604,1,2024-02-21
1215,605,1,2024-02-01
1216,606,1,2024-01-19
1217,606,2,2024-01-20
1218,607,1,2024-03-24
1219,607,2,2024-03-25
1220,607,3,2024-03-26
1221,608,1,2024-03-29
1222,608,2,2024-03-30
1223,609,1,2024-01-01
1224,609,2,2024-01-02
1225,609,3,2024-01-03
1226,610,1,2024-01-14
1227,610,2,2024-01-15
1228,610,3,2024-01-16
1229,611,1,2024-02-24
1230,611,2,2024-02-25
1231,612,1,2024-01-29
1232,612,2,2024-01-30
1233,613,1,2024-01-23
1234,613,2,2024-01-24
1235,613,3,2024-01-25
1236,614,1,2024-03-30
1237,614,2,2024-03-31
1238,614,3,2024-04-01
1239,615,1,2024-03-07
1240,616,1,2024-02-29
1241,617,1,2024-01-07
1242,617,2,2024-01-08
1243,618,1,2024-03-12
1244,618,2,2024-03-13
1245,619,1,2024-02-01
1246,619,2,2024-02-02
1247,619,3,2024-02-03
1248,620,1,2024-01-16
1249,620,2,2024-01-17
1250,621,1,2024-02-28
1251,621,2,2024-02-29
1252,622,1,2024-01-18
1253,622,2,2024-01-19
1254,623,1,2024-02-29
1255,624,1,2024-03-26
1256,624,2,2024-03-27
1257,624,3,2024-03-28
1258,625,1,2024-03-08
1259,625,2,2024-03-09
1260,625,3,2024-03-10
1261,626,1,2024-03-12
1262,626,2,2024-03-13
1263,626,3,2024-03-14
1264,627,1,2024-03-17
1265,627,2,2024-03-18
1266,627,3,2024-03-19
1267,628,1,2024-02-10
1268,629,1,2024-02-26
1269,630,1,2024-03-19
1270,631,1,2024-03-05
1271,631,2,2024-03-06
1272,631,3,2024-03-07
1273,632,1,2024-02-24
1274,632,2,2024-02-25
1275,632,3,2024-02-26
1276,633,1,2024-03-11
1277,634,1,2024-02-27
1278,634,2,2024-02-28
1279,635,1,2024-01-21
1280,635,2,2024-01-22
1281,636,1,2024-03-01
1282,637,1,2024-02-27
1283,638,1,2024-02-03
1284,638,2,2024-02-04
1285,638,3,2024-02-05
1286,639,1,2024-02-01
1287,640,1,2024-03-22
1288,641,1,2024-02-05
1289,641,2,2024-02-06
1290,642,1,2024-03-07
1291,643,1,2024-03-03
1292,643,2,2024-03-04
1293,643,3,2024-03-05
1294,644,1,2024-03-21
1295,644,2,2024-03-22
1296,645,1,2024-01-31
1297,645,2,2024-02-01
1298,645,3,2024-02-02
1299,646,1,2024-02-05
1300,646,2,2024-02-06
1301,646,3,2024-02-07
1302,647,1,2024-02-26
1303,647,2,2024-02-27
1304,648,1,2024-01-10
1305,648,2,2024-01-11
1306,648,3,2024-01-12
1307,649,1,2024-02-06
1308,649,2,2024-02-07
1309,649,3,2024-02-08
1310,650,1,2024-01-31
1311,650,2,2024-02-01
1312,651,1,2024-02-04
1313,651,2,2024-02-05
1314,651,3,2024-02-06
1315,652,1,2024-02-12
1316,652,2,2024-02-13
1317,652,3,2024-02-14
1318,653,1,2024-02-10
1319,653,2,2024-02-11
1320,654,1,2024-03-10
1321,654,2,2024-03-11
1322,654,3,2024-03-12
1323,655,1,2024-01-11
1324,655,2,2024-01-12
1325,656,1,2024-01-18
1326,656,2,2024-01-19
1327,657,1,2024-01-20
1328,657,2,2024-01-21
1329,658,1,2024-01-30
1330,659,1,2024-02-19
1331,660,1,2024-03-29
1332,660,2,2024-03-30
1333,661,1,2024-01-20
1334,662,1,2024-03-31
1335,662,2,2024-04-01
1336,663,1,2024-01-28
1337,664,1,2024-01-09
1338,665,1,2024-02-23
1339,665,2,2024-02-24
1340,665,3,2024-02-25
1341,666,1,2024-02-22
1342,667,1,2024-02-12
1343,667,2,2024-02-13
1344,667,3,2024-02-14
1345,668,1,2024-03-10
1346,669,1,2024-02-29
1347,669,2,2024-03-01
1348,670,1,2024-02-23
1349,670,2,2024-02-24
1350,670,3,2024-02-25
1351,671,1,2024-01-08
1352,672,1,2024-01-27
1353,673,1,2024-02-23
1354,673,2,2024-02-24
1355,674,1,2024-02-19
1356,674,2,2024-02-20
1357,674,3,2024-02-21
1358,675,1,2024-03-15
1359,675,2,2024-03-16
1360,676,1,2024-03-30
1361,676,2,2024-03-31
1362,676,3,2024-04-01
1363,677,1,2024-01-03
1364,677,2,2024-01-04
1365,678,1,2024-03-14
1366,679,1,2024-02-18
1367,679,2,2024-02-19
1368,680,1,2024-03-02
1369,681,1,2024-01-01
1370,682,1,2024-02-15
1371,682,2,2024-02-16
1372,683,1,2024-02-08
1373,684,1,2024-02-19
1374,685,1,2024-02-23
1375,685,2,2024-02-24
1376,686,1,2024-03-09
1377,687,1,2024-03-10
1378,687,2,2024-03-11
1379,687,3,2024-03-12
1380,688,1,2024-03-18
1381,689,1,2024-01-29
1382,690,1,2024-03-03
1383,690,2,2024-03-04
1384,691,1,2024-01-29
1385,691,2,2024-01-30
1386,692,1,2024-02-04
1387,693,1,2024-02-25
1388,693,2,2024-02-26
1389,693,3,2024-02-27
1390,694,1,2024-03-03
1391,694,2,2024-03-04
1392,694,3,2024-03-05
1393,695,1,2024-01-04
1394,695,2,2024-01-05
1395,696,1,2024-02-19
1396,697,1,2024-02-13
1397,698,1,2024-03-26
1398,699,1,2024-03-27
1399,700,1,2024-02-21
1400,700,2,2024-02-22
1401,701,1,2024-01-22
1402,702,1,2024-02-29
1403,703,1,2024-01-17
1404,703,2,2024-01-18
1405,704,1,2024-03-20
1406,704,2,2024-03-21
1407,704,3,2024-03-22
1408,705,1,2024-03-09
1409,706,1,2024-01-04
1410,706,2,2024-01-05
1411,707,1,2024-02-20
1412,707,2,2024-02-21
1413,707,3,2024-02-22
1414,708,1,2024-03-16
1415,709,1,2024-03-13
1416,710,1,2024-03-25
1417,711,1,2024-01-04
1418,712,1,2024-01-11
1419,713,1,2024-03-23
1420,713,2,2024-03-24
1421,714,1,2024-02-24
1422,715,1,2024-01-18
1423,716,1,2024-02-29
1424,716,2,2024-03-01
1425,716,3,2024-03-02
1426,717,1,2024-01-24
1427,718,1,2024-01-07
1428,718,2,2024-01-08
1429,719,1,2024-02-03
1430,719,2,2024-02-04
1431,719,3,2024-02-05
1432,720,1,2024-02-18
1433,721,1,2024-02-11
1434,721,2,2024-02-12
1435,722,1,2024-01-28
1436,723,1,2024-02-28
1437,723,2,2024-02-29
1438,724,1,2024-02-11
1439,724,2,2024-02-12
1440,725,1,2024-02-13
1441,726,1,2024-02-18
1442,726,2,2024-02-19
1443,727,1,2024-02-05
1444,727,2,2024-02-06
1445,728,1,2024-02-23
1446,728,2,2024-02-24
1447,728,3,2024-02-25
1448,729,1,2024-02-02
1449,730,1,2024-01-11
1450,730,2,2024-01-12
1451,730,3,2024-01-13
1452,731,1,2024-03-01
1453,731,2,2024-03-02
1454,731,3,2024-03-03
1455,732,1,2024-01-03
1456,732,2,2024-01-04
1457,733,1,2024-03-10
1458,733,2,2024-03-11
1459,733,3,2024-03-12
1460,734,1,2024-01-07
1461,735,1,2024-02-14
1462,736,1,2024-01-29
1463,737,1,2024-03-24
1464,738,1,2024-01-09
1465,739,1,2024-03-24
1466,740,1,2024-01-06
1467,740,2,2024-01-07
1468,740,3,2024-01-08
1469,741,1,2024-01-04
1470,741,2,2024-01-05
1471,742,1,2024-02-01
1472,742,2,2024-02-02
1473,742,3,2024-02-03
1474,743,1,2024-01-26
1475,743,2,2024-01-27
1476,744,1,2024-01-03
1477,744,2,2024-01-04
1478,745,1,2024-03-20
1479,745,2,2024-03-21
1480,745,3,2024-03-22
1481,746,1,2024-01-20
1482,746,2,2024-01-21
1483,747,1,2024-01-31
1484,747,2,2024-02-01
1485,747,3,2024-02-02
1486,748,1,2024-01-17
1487,749,1,2024-03-01
1488,750,1,2024-03-26
1489,750,2,2024-03-27
1490,750,3,2024-03-28
1491,751,1,2024-01-15
1492,751,2,2024-01-16
1493,751,3,2024-01-17
1494,752,1,2024-03-13
1495,753,1,2024-01-28
1496,753,2,2024-01-29
1497,753,3,2024-01-30
1498,754,1,2024-02-29
1499,754,2,2024-03-01
1500,755,1,2024-03-30
1501,756,1,2024-02-02
1502,756,2,2024-02-03
1503,757,1,2024-02-17
1504,758,1,2024-01-22
1505,759,1,2024-03-18
1506,759,2,2024-03-19
1507,759,3,2024-03-20
1508,760,1,2024-03-18
1509,760,2,2024-03-19
1510,761,1,2024-01-15
1511,762,1,2024-01-21
1512,762,2,2024-01-22
1513,762,3,2024-01-23
1514,763,1,2024-02-09
1515,763,2,2024-02-10
1516,763,3,2024-02-11
1517,764,1,2024-01-14
1518,764,2,2024-01-15
1519,765,1,2024-03-15
1520,766,1,2024-01-04
1521,766,2,2024-01-05
1522,766,3,2024-01-06
1523,767,1,2024-02-09
1524,768,1,2024-03-14
1525,768,2,2024-03-15
1526,769,1,2024-03-27
1527,769,2,2024-03-28
1528,769,3,2024-03-29
1529,770,1,2024-02-18
1530,770,2,2024-02-19
1531,770,3,2024-02-20
1532,771,1,2024-02-20
1533,772,1,2024-01-26
1534,773,1,2024-01-10
1535,773,2,2024-01-11
1536,773,3,2024-01-12
1537,774,1,2024-03-16
1538,774,2,2024-03-17
1539,775,1,2024-03-29
1540,775,2,2024-03-30
1541,775,3,2024-03-31
1542,776,1,2024-03-21
1543,776,2,2024-03-22
1544,776,3,2024-03-23
1545,777,1,2024-02-01
1546,777,2,2024-02-02
1547,778,1,2024-01-14
1548,778,2,2024-01-15
1549,779,1,2024-03-30
1550,779,2,2024-03-31
1551,779,3,2024-04-01
1552,780,1,2024-02-08
1553,780,2,2024-02-09
1554,781,1,2024-03-28
1555,782,1,2024-03-17
1556,782,2,2024-03-18
1557,783,1,2024-01-16
1558,783,2,2024-01-17
1559,783,3,2024-01-18
1560,784,1,2024-03-13
1561,784,2,2024-03-14
1562,785,1,2024-01-06
1563,785,2,2024-01-07
1564,785,3,2024-01-08
1565,786,1,2024-02-14
1566,786,2,2024-02-15
1567,786,3,2024-02-16
1568,787,1,2024-03-09
1569,787,2,2024-03-10
1570,788,1,2024-02-24
1571,788,2,2024-02-25
1572,788,3,2024-02-26
1573,789,1,2024-03-25
1574,789,2,2024-03-26
1575,790,1,2024-02-17
1576,790,2,2024-02-18
1577,791,1,2024-01-09
1578,791,2,2024-01-10
1579,792,1,2024-03-05
1580,792,2,2024-03-06
1581,792,3,2024-03-07
1582,793,1,2024-03-23
1583,793,2,2024-03-24
1584,794,1,2024-02-13
1585,794,2,2024-02-14
1586,794,3,2024-02-15
1587,795,1,2024-01-02
1588,795,2,2024-01-03
1589,795,3,2024-01-04
1590,796,1,2024-02-23
1591,796,2,2024-02-24
1592,796,3,2024-02-25
1593,797,1,2024-03-03
1594,798,1,2024-01-14
1595,799,1,2024-02-25
1596,800,1,2024-02-16
1597,801,1,2024-03-22
1598,801,2,2024-03-23
1599,802,1,2024-02-28
1600,803,1,2024-03-31
1601,803,2,2024-04-01
1602,804,1,2024-01-20
1603,805,1,2024-02-25
1604,805,2,2024-02-26
1605,806,1,2024-01-23
1606,806,2,2024-01-24
1607,807,1,2024-03-07
1608,807,2,2024-03-08
1609,808,1,2024-03-24
1610,808,2,2024-03-25
1611,808,3,2024-03-26
1612,809,1,2024-02-04
1613,810,1,2024-03-19
1614,810,2,2024-03-20
1615,811,1,2024-03-09
1616,811,2,2024-03-10
1617,812,1,2024-03-02
1618,812,2,2024-03-03
1619,812,3,2024-03-04
1620,813,1,2024-02-29
1621,814,1,2024-02-25
1622,815,1,2024-03-16
1623,816,1,2024-02-04
1624,816,2,2024-02-05
1625,817,1,2024-02-11
1626,817,2,2024-02-12
1627,818,1,2024-02-01
1628,818,2,2024-02-02
1629,818,3,2024-02-03
1630,819,1,2024-01-12
1631,819,2,2024-01-13
1632,820,1,2024-02-05
1633,821,1,2024-02-27
1634,821,2,2024-02-28
1635,821,3,2024-02-29
1636,822,1,2024-02-01
1637,823,1,2024-02-29
1638,823,2,2024-03-01
1639,824,1,2024-03-13
1640,824,2,2024-03-14
1641,824,3,2024-03-15
1642,825,1,2024-03-19
1643,825,2,2024-03-20
1644,825,3,2024-03-21
1645,826,1,2024-03-26
1646,826,2,2024-03-27
1647,827,1,2024-02-18
1648,827,2,2024-02-19
1649,828,1,2024-02-13
1650,828,2,2024-02-14
1651,829,1,2024-01-04
1652,829,2,2024-01-05
1653,830,1,2024-03-04
1654,830,2,2024-03-05
1655,831,1,2024-02-11
1656,831,2,2024-02-12
1657,832,1,2024-01-24
1658,832,2,2024-01-25
1659,833,1,2024-03-03
1660,833,2,2024-03-04
1661,834,1,2024-01-28
1662,834,2,2024-01-29
1663,835,1,2024-02-15
1664,835,2,2024-02-16
1665,836,1,2024-02-03
1666,836,2,2024-02-04
1667,837,1,2024-02-13
1668,838,1,2024-02-05
1669,839,1,2024-03-17
1670,839,2,2024-03-18
1671,840,1,2024-03-30
1672,841,1,2024-02-05
1673,841,2,2024-02-06
1674,842,1,2024-03-12
1675,842,2,2024-03-13
1676,842,3,2024-03-14
1677,843,1,2024-01-02
1678,844,1,2024-03-07
1679,844,2,2024-03-08
1680,845,1,2024-01-25
1681,846,1,2024-01-11
1682,846,2,2024-01-12
1683,847,1,2024-01-31
1684,847,2,2024-02-01
1685,847,3,2024-02-02
1686,848,1,2024-02-22
1687,848,2,2024-02-23
1688,848,3,2024-02-24
1689,849,1,2024-03-03
1690,849,2,2024-03-04
1691,849,3,2024-03-05
1692,850,1,2024-03-12
1693,850,2,2024-03-13
1694,850,3,2024-03-14
1695,851,1,2024-01-31
1696,852,1,2024-03-29
1697,852,2,2024-03-30
1698,853,1,2024-03-01
1699,854,1,2024-03-23
1700,855,1,2024-03-03
1701,856,1,2024-02-27
1702,857,1,2024-01-03
1703,857,2,2024-01-04
1704,858,1,2024-01-12
1705,859,1,2024-02-07
1706,859,2,2024-02-08
1707,859,3,2024-02-09
1708,860,1,2024-01-29
1709,861,1,2024-02-21
1710,861,2,2024-02-22
1711,862,1,2024-03-29
1712,863,1,2024-02-01
1713,863,2,2024-02-02
1714,863,3,2024-02-03
1715,864,1,2024-02-09
1716,864,2,2024-02-10
1717,865,1,2024-03-25
1718,865,2,2024-03-26
1719,866,1,2024-03-15
1720,866,2,2024-03-16
1721,867,1,2024-02-17
1722,867,2,2024-02-18
1723,867,3,2024-02-19
1724,868,1,2024-03-01
1725,868,2,2024-03-02
1726,868,3,2024-03-03
1727,869,1,2024-03-11
1728,869,2,2024-03-12
1729,870,1,2024-03-08
1730,871,1,2024-02-14
1731,871,2,2024-02-15
1732,871,3,2024-02-16
1733,872,1,2024-02-24
1734,872,2,2024-02-25
1735,872,3,2024-02-26
1736,873,1,2024-03-11
1737,874,1,2024-02-12
1738,874,2,2024-02-13
1739,874,3,2024-02-14
1740,875,1,2024-02-15
1741,875,2,2024-02-16
1742,875,3,2024-02-17
1743,876,1,2024-03-30
1744,876,2,2024-03-31
1745,876,3,2024-04-01
1746,877,1,2024-02-28
1747,877,2,2024-02-29
1748,878,1,2024-02-04
1749,879,1,2024-02-09
1750,879,2,2024-02-10
1751,880,1,2024-02-02
1752,880,2,2024-02-03
1753,881,1,2024-01-30
1754,881,2,2024-01-31
1755,882,1,2024-01-16
1756,882,2,2024-01-17
1757,883,1,2024-01-25
1758,883,2,2024-01-26
1759,884,1,2024-02-10
1760,884,2,2024-02-11
1761,884,3,2024-02-12
1762,885,1,2024-01-16
1763,885,2,2024-01-17
1764,885,3,2024-01-18
1765,886,1,2024-03-09
1766,887,1,2024-03-29
1767,887,2,2024-03-30
1768,888,1,2024-01-24
1769,888,2,2024-01-25
1770,888,3,2024-01-26
1771,889,1,2024-01-25
1772,889,2,2024-01-26
1773,889,3,2024-01-27
1774,890,1,2024-01-28
1775,891,1,2024-03-02
1776,891,2,2024-03-03
1777,892,1,2024-02-05
1778,893,1,2024-03-16
1779,894,1,2024-03-08
1780,894,2,2024-03-09
1781,894,3,2024-03-10
1782,895,1,2024-03-17
1783,895,2,2024-03-18
1784,895,3,2024-03-19
1785,896,1,2024-02-06
1786,897,1,2024-01-13
1787,897,2,2024-01-14
1788,898,1,2024-01-25
1789,899,1,2024-02-07
1790,899,2,2024-02-08
1791,899,3,2024-02-09
1792,900,1,2024-01-30
1793,900,2,2024-01-31
1794,900,3,2024-02-01
1795,901,1,2024-02-16
1796,901,2,2024-02-17
1797,901,3,2024-02-18
1798,902,1,2024-01-23
1799,902,2,2024-01-24
1800,903,1,2024-02-08
1801,903,2,2024-02-09
1802,903,3,2024-02-10
1803,904,1,2024-01-02
1804,904,2,2024-01-03
1805,905,1,2024-03-31
1806,905,2,2024-04-01
1807,906,1,2024-03-09
1808,907,1,2024-01-17
1809,907,2,2024-01-18
1810,908,1,2024-02-05
1811,909,1,2024-01-06
1812,909,2,2024-01-07
1813,910,1,2024-01-07
1814,910,2,2024-01-08
1815,910,3,2024-01-09
1816,911,1,2024-03-11
1817,911,2,2024-03-12
1818,912,1,2024-02-07
1819,913,1,2024-03-30
1820,913,2,2024-03-31
1821,914,1,2024-01-17
1822,914,2,2024-01-18
1823,915,1,2024-03-22
1824,915,2,2024-03-23
1825,915,3,2024-03-24
1826,916,1,2024-03-03
1827,917,1,2024-01-14
1828,917,2,2024-01-15
1829,918,1,2024-01-02
1830,919,1,2024-03-14
1831,919,2,2024-03-15
1832,919,3,2024-03-16
1833,920,1,2024-02-06
1834,921,1,2024-03-01
1835,921,2,2024-03-02
1836,922,1,2024-03-02
1837,922,2,2024-03-03
1838,922,3,2024-03-04
1839,923,1,2024-02-26
1840,924,1,2024-02-13
1841,924,2,2024-02-14
1842,925,1,2024-01-24
1843,925,2,2024-01-25
1844,925,3,2024-01-26
1845,926,1,2024-01-07
1846,926,2,2024-01-08
1847,927,1,2024-02-02
1848,927,2,2024-02-03
1849,928,1,2024-03-02
1850,929,1,2024-01-15
1851,929,2,2024-01-16
1852,930,1,2024-01-09
1853,930,2,2024-01-10
1854,931,1,2024-02-21
1855,931,2,2024-02-22
1856,931,3,2024-02-23
1857,932,1,2024-03-03
1858,932,2,2024-03-04
1859,933,1,2024-01-10
1860,933,2,2024-01-11
1861,933,3,2024-01-12
1862,934,1,2024-03-14
1863,934,2,2024-03-15
1864,934,3,2024-03-16
1865,935,1,2024-03-21
1866,935,2,2024-03-22
1867,936,1,2024-03-28
1868,936,2,2024-03-29
1869,937,1,2024-01-07
1870,937,2,2024-01-08
1871,937,3,2024-01-09
1872,938,1,2024-01-20
1873,939,1,2024-01-20
1874,939,2,2024-01-21
1875,939,3,2024-01-22
1876,940,1,2024-03-13
1877,941,1,2024-02-08
1878,942,1,2024-01-11
1879,943,1,2024-02-01
1880,943,2,2024-02-02
1881,944,1,2024-01-16
1882,944,2,2024-01-17
1883,944,3,2024-01-18
1884,945,1,2024-03-12
1885,945,2,2024-03-13
1886,945,3,2024-03-14
1887,946,1,2024-02-23
1888,946,2,2024-02-24
1889,946,3,2024-02-25
1890,947,1,2024-03-18
1891,947,2,2024-03-19
1892,947,3,2024-03-20
1893,948,1,2024-03-17
1894,948,2,2024-03-18
1895,948,3,2024-03-19
1896,949,1,2024-03-20
1897,949,2,2024-03-21
1898,950,1,2024-01-29
1899,950,2,2024-01-30
1900,951,1,2024-03-07
1901,952,1,2024-02-18
1902,952,2,2024-02-19
1903,953,1,2024-02-27
1904,954,1,2024-02-26
1905,954,2,2024-02-27
1906,954,3,2024-02-28
1907,955,1,2024-02-08
1908,955,2,2024-02-09
1909,956,1,2024-03-16
1910,957,1,2024-02-24
1911,957,2,2024-02-25
1912,958,1,2024-02-09
1913,959,1,2024-03-13
1914,959,2,2024-03-14
1915,960,1,2024-03-20
1916,960,2,2024-03-21
1917,960,3,2024-03-22
1918,961,1,2024-01-08
1919,961,2,2024-01-09
1920,962,1,2024-03-19
1921,962,2,2024-03-20
1922,962,3,2024-03-21
1923,963,1,2024-01-13
1924,963,2,2024-01-14
1925,964,1,2024-01-27
1926,965,1,2024-03-21
1927,966,1,2024-01-28
1928,967,1,2024-02-03
1929,967,2,2024-02-04
1930,967,3,2024-02-05
1931,968,1,2024-03-25
1932,968,2,2024-03-26
1933,968,3,2024-03-27
1934,969,1,2024-01-11
1935,970,1,2024-01-21
1936,971,1,2024-01-31
1937,971,2,2024-02-01
1938,971,3,2024-02-02
1939,972,1,2024-01-23
1940,972,2,2024-01-24
1941,972,3,2024-01-25
1942,973,1,2024-03-11
1943,973,2,2024-03-12
1944,974,1,2024-01-10
1945,975,1,2024-01-21
1946,976,1,2024-01-01
1947,977,1,2024-02-22
1948,978,1,2024-02-27
1949,978,2,2024-02-28
1950,979,1,2024-03-29
1951,979,2,2024-03-30
1952,980,1,2024-03-17
1953,981,1,2024-03-01
1954,982,1,2024-02-07
1955,982,2,2024-02-08
1956,983,1,2024-01-05
1957,983,2,2024-01-06
1958,983,3,2024-01-07
1959,984,1,2024-01-30
1960,984,2,2024-01-31
1961,984,3,2024-02-01
1962,985,1,2024-02-06
1963,986,1,2024-03-31
1964,986,2,2024-04-01
1965,987,1,2024-02-06
1966,988,1,2024-03-30
1967,988,2,2024-03-31
1968,989,1,2024-02-28
1969,989,2,2024-02-29
1970,989,3,2024-03-01
1971,990,1,2024-01-10
1972,991,1,2024-03-28
1973,992,1,2024-01-30
1974,992,2,2024-01-31
1975,993,1,2024-02-03
1976,993,2,2024-02-04
1977,994,1,2024-03-21
1978,994,2,2024-03-22
1979,995,1,2024-03-16
1980,996,1,2024-03-25
1981,997,1,2024-01-26
1982,998,1,2024-02-24
1983,998,2,2024-02-25
1984,998,3,2024-02-26
1985,999,1,2024-01-15
1986,999,2,2024-01-16
1987,1000,1,2024-03-10
1988,1000,2,2024-03-11
1989,1001,1,2024-01-29
1990,1001,2,2024-01-30
1991,1001,3,2024-01-31
1992,1002,1,2024-03-23
1993,1003,1,2024-01-20
1994,1003,2,2024-01-21
1995,1004,1,2024-02-04
1996,1005,1,2024-01-19
1997,1006,1,2024-01-10
1998,1007,1,2024-01-08
1999,1007,2,2024-01-09
2000,1008,1,2024-01-22
2001,1008,2,2024-01-23
2002,1009,1,2024-02-09
2003,1009,2,2024-02-10
2004,1009,3,2024-02-11
2005,1010,1,2024-03-17
2006,1010,2,2024-03-18
2007,1010,3,2024-03-19
2008,1011,1,2024-03-13
2009,1011,2,2024-03-14
2010,1012,1,2024-02-06
2011,1013,1,2024-02-26
2012,1013,2,2024-02-27
