output_id,prompt_id,output_quality_score,feedback,edited_output,good_output_flag
1088,1088,4,bad,1,0
1089,1089,4,bad,1,0
1090,1090,3,bad,1,0
1091,1091,3,bad,1,0
1092,1092,4,bad,1,0
1093,1093,4,bad,1,0
1094,1094,4,bad,1,0
1095,1095,6,bad,1,0
1096,1096,3,bad,1,0
1097,1097,3,bad,1,0
1098,1098,5,bad,1,0
1099,1099,5,bad,1,0
1100,1100,3,bad,1,0
1101,1101,4,bad,1,0
1102,1102,5,bad,1,0
1103,1103,3,bad,1,0
1104,1104,7,good,0,1
1105,1105,2,bad,1,0
1106,1106,3,bad,1,0
1107,1107,5,bad,1,0
1108,1108,2,bad,1,0
1109,1109,4,bad,1,0
1110,1110,3,bad,1,0
1111,1111,2,bad,1,0
1112,1112,6,bad,1,0
1113,1113,5,bad,1,0
1114,1114,4,bad,1,0
1115,1115,4,bad,1,0
1116,1116,5,bad,1,0
1117,1117,5,bad,1,0
1118,1118,4,bad,1,0
1119,1119,4,bad,1,0
1120,1120,4,bad,1,0
1121,1121,6,bad,1,0
1122,1122,7,good,0,1
1123,1123,7,good,0,1
1124,1124,8,good,0,1
1125,1125,4,bad,1,0
1126,1126,4,bad,1,0
1127,1127,4,bad,1,0
1128,1128,4,bad,1,0
1129,1129,3,bad,1,0
1130,1130,6,bad,1,0
1131,1131,7,good,0,1
1132,1132,7,good,0,1
1133,1133,5,bad,1,0
1134,1134,5,bad,1,0
1135,1135,6,bad,1,0
1136,1136,8,good,0,1
1137,1137,6,bad,1,0
1138,1138,8,good,0,1
1139,1139,7,good,0,1
1140,1140,4,bad,1,0
1141,1141,8,good,0,1
1142,1142,6,bad,1,0
1143,1143,7,good,0,1
1144,1144,8,good,0,1
1145,1145,7,good,0,1
1146,1146,7,good,0,1
1147,1147,9,good,0,1
1148,1148,4,bad,1,0
1149,1149,5,bad,1,0
1150,1150,9,good,0,1
1151,1151,6,bad,1,0
1152,1152,6,bad,1,0
1153,1153,2,bad,1,0
1154,1154,5,bad,1,0
1155,1155,3,bad,1,0
1156,1156,2,bad,1,0
1157,1157,7,good,0,1
1158,1158,3,bad,1,0
1159,1159,6,bad,1,0
1160,1160,2,bad,1,0
1161,1161,7,good,0,1
1162,1162,4,bad,1,0
1163,1163,4,bad,1,0
1164,1164,3,bad,1,0
1165,1165,5,bad,1,0
1166,1166,5,bad,1,0
1167,1167,5,bad,1,0
1168,1168,9,good,0,1
1169,1169,6,bad,1,0
1170,1170,5,bad,1,0
1171,1171,8,good,0,1
1172,1172,9,good,0,1
1173,1173,9,good,0,1
1174,1174,6,bad,1,0
1175,1175,6,bad,1,0
1176,1176,4,bad,1,0
1177,1177,3,bad,1,0
1178,1178,5,bad,1,0
1179,1179,5,bad,1,0
1180,1180,5,bad,1,0
1181,1181,4,bad,1,0
1182,1182,10,good,0,1
1183,1183,6,bad,1,0
1184,1184,8,good,0,1
1185,1185,10,good,0,1
1186,1186,9,good,0,1
1187,1187,9,good,0,1
1188,1188,4,bad,1,0
1189,1189,5,bad,1,0
1190,1190,3,bad,1,0
1191,1191,3,bad,1,0
1192,1192,4,bad,1,0
1193,1193,5,bad,1,0
1194,1194,2,bad,1,0
1195,1195,5,bad,1,0
1196,1196,5,bad,1,0
1197,1197,4,bad,1,0
1198,1198,5,bad,1,0
1199,1199,4,bad,1,0
1200,1200,3,bad,1,0
1201,1201,2,bad,1,0
1202,1202,4,bad,1,0
1203,1203,4,bad,1,0
1204,1204,5,bad,1,0
1205,1205,4,bad,1,0
1206,1206,5,bad,1,0
1207,1207,3,bad,1,0
1208,1208,6,bad,1,0
1209,1209,5,bad,1,0
1210,1210,5,bad,1,0
1211,1211,2,bad,1,0
1212,1212,3,bad,1,0
1213,1213,7,good,0,1
1214,1214,10,good,0,1
1215,1215,8,good,0,1
1216,1216,4,bad,1,0
1217,1217,2,bad,1,0
1218,1218,3,bad,1,0
1219,1219,5,bad,1,0
1220,1220,4,bad,1,0
1221,1221,10,good,0,1
1222,1222,10,good,0,1
1223,1223,10,good,0,1
1224,1224,7,good,0,1
1225,1225,9,good,0,1
1226,1226,10,good,0,1
1227,1227,5,bad,1,0
1228,1228,6,bad,1,0
1229,1229,4,bad,1,0
1230,1230,5,bad,1,0
1231,1231,4,bad,1,0
1232,1232,7,good,0,1
1233,1233,8,good,0,1
1234,1234,6,bad,1,0
1235,1235,9,good,0,1
1236,1236,4,bad,1,0
1237,1237,9,good,0,1
1238,1238,5,bad,1,0
1239,1239,4,bad,1,0
1240,1240,7,good,0,1
1241,1241,4,bad,1,0
1242,1242,5,bad,1,0
1243,1243,7,good,0,1
1244,1244,3,bad,1,0
1245,1245,7,good,0,1
1246,1246,4,bad,1,0
1247,1247,4,bad,1,0
1248,1248,5,bad,1,0
1249,1249,3,bad,1,0
1250,1250,4,bad,1,0
1251,1251,6,bad,1,0
1252,1252,7,good,0,1
1253,1253,6,bad,1,0
1254,1254,3,bad,1,0
1255,1255,5,bad,1,0
1256,1256,9,good,0,1
1257,1257,2,bad,1,0
1258,1258,2,bad,1,0
1259,1259,6,bad,1,0
1260,1260,7,good,0,1
1261,1261,4,bad,1,0
1262,1262,4,bad,1,0
1263,1263,6,bad,1,0
1264,1264,5,bad,1,0
1265,1265,6,bad,1,0
1266,1266,2,bad,1,0
1267,1267,4,bad,1,0
1268,1268,5,bad,1,0
1269,1269,5,bad,1,0
1270,1270,6,bad,1,0
1271,1271,2,bad,1,0
1272,1272,5,bad,1,0
1273,1273,3,bad,1,0
1274,1274,4,bad,1,0
1275,1275,4,bad,1,0
1276,1276,4,bad,1,0
1277,1277,6,bad,1,0
1278,1278,7,good,0,1
1279,1279,8,good,0,1
1280,1280,5,bad,1,0
1281,1281,6,bad,1,0
1282,1282,6,bad,1,0
1283,1283,6,bad,1,0
1284,1284,8,good,0,1
1285,1285,8,good,0,1
1286,1286,8,good,0,1
1287,1287,6,bad,1,0
1288,1288,4,bad,1,0
1289,1289,6,bad,1,0
1290,1290,4,bad,1,0
1291,1291,5,bad,1,0
1292,1292,4,bad,1,0
1293,1293,5,bad,1,0
1294,1294,3,bad,1,0
1295,1295,6,bad,1,0
1296,1296,4,bad,1,0
1297,1297,4,bad,1,0
1298,1298,3,bad,1,0
1299,1299,4,bad,1,0
1300,1300,4,bad,1,0
1301,1301,5,bad,1,0
1302,1302,6,bad,1,0
1303,1303,6,bad,1,0
1304,1304,7,good,0,1
1305,1305,5,bad,1,0
1306,1306,10,good,0,1
1307,1307,10,good,0,1
1308,1308,8,good,0,1
1309,1309,6,bad,1,0
1310,1310,10,good,0,1
1311,1311,9,good,0,1
1312,1312,9,good,0,1
1313,1313,7,good,0,1
1314,1314,5,bad,1,0
1315,1315,4,bad,1,0
1316,1316,3,bad,1,0
1317,1317,4,bad,1,0
1318,1318,5,bad,1,0
1319,1319,4,bad,1,0
1320,1320,5,bad,1,0
1321,1321,6,bad,1,0
1322,1322,5,bad,1,0
1323,1323,5,bad,1,0
1324,1324,5,bad,1,0
1325,1325,6,bad,1,0
1326,1326,7,good,0,1
1327,1327,4,bad,1,0
1328,1328,6,bad,1,0
1329,1329,8,good,0,1
1330,1330,10,good,0,1
1331,1331,7,good,0,1
1332,1332,9,good,0,1
1333,1333,8,good,0,1
1334,1334,6,bad,1,0
1335,1335,5,bad,1,0
1336,1336,6,bad,1,0
1337,1337,6,bad,1,0
1338,1338,7,good,0,1
1339,1339,4,bad,1,0
1340,1340,8,good,0,1
1341,1341,8,good,0,1
1342,1342,3,bad,1,0
1343,1343,4,bad,1,0
1344,1344,4,bad,1,0
1345,1345,8,good,0,1
1346,1346,8,good,0,1
1347,1347,4,bad,1,0
1348,1348,6,bad,1,0
1349,1349,3,bad,1,0
1350,1350,5,bad,1,0
1351,1351,4,bad,1,0
1352,1352,6,bad,1,0
1353,1353,9,good,0,1
1354,1354,8,good,0,1
1355,1355,9,good,0,1
1356,1356,6,bad,1,0
1357,1357,3,bad,1,0
1358,1358,3,bad,1,0
1359,1359,3,bad,1,0
1360,1360,7,good,0,1
1361,1361,5,bad,1,0
1362,1362,4,bad,1,0
1363,1363,2,bad,1,0
1364,1364,5,bad,1,0
1365,1365,8,good,0,1
1366,1366,7,good,0,1
1367,1367,7,good,0,1
1368,1368,5,bad,1,0
1369,1369,7,good,0,1
1370,1370,6,bad,1,0
1371,1371,8,good,0,1
1372,1372,7,good,0,1
1373,1373,7,good,0,1
1374,1374,5,bad,1,0
1375,1375,5,bad,1,0
1376,1376,9,good,0,1
1377,1377,6,bad,1,0
1378,1378,7,good,0,1
1379,1379,5,bad,1,0
1380,1380,9,good,0,1
1381,1381,6,bad,1,0
1382,1382,6,bad,1,0
1383,1383,8,good,0,1
1384,1384,4,bad,1,0
1385,1385,6,bad,1,0
1386,1386,7,good,0,1
1387,1387,7,good,0,1
1388,1388,4,bad,1,0
1389,1389,5,bad,1,0
1390,1390,3,bad,1,0
1391,1391,4,bad,1,0
1392,1392,5,bad,1,0
1393,1393,5,bad,1,0
1394,1394,7,good,0,1
1395,1395,4,bad,1,0
1396,1396,6,bad,1,0
1397,1397,7,good,0,1
1398,1398,3,bad,1,0
1399,1399,7,good,0,1
1400,1400,8,good,0,1
1401,1401,10,good,0,1
1402,1402,8,good,0,1
1403,1403,9,good,0,1
1404,1404,10,good,0,1
1405,1405,9,good,0,1
1406,1406,10,good,0,1
1407,1407,7,good,0,1
1408,1408,7,good,0,1
1409,1409,7,good,0,1
1410,1410,8,good,0,1
1411,1411,6,bad,1,0
1412,1412,8,good,0,1
1413,1413,9,good,0,1
1414,1414,4,bad,1,0
1415,1415,6,bad,1,0
1416,1416,6,bad,1,0
1417,1417,9,good,0,1
1418,1418,5,bad,1,0
1419,1419,7,good,0,1
1420,1420,7,good,0,1
1421,1421,7,good,0,1
1422,1422,5,bad,1,0
1423,1423,6,bad,1,0
1424,1424,3,bad,1,0
1425,1425,6,bad,1,0
1426,1426,5,bad,1,0
1427,1427,4,bad,1,0
1428,1428,5,bad,1,0
1429,1429,7,good,0,1
1430,1430,8,good,0,1
1431,1431,10,good,0,1
1432,1432,10,good,0,1
1433,1433,9,good,0,1
1434,1434,10,good,0,1
1435,1435,5,bad,1,0
1436,1436,7,good,0,1
1437,1437,4,bad,1,0
1438,1438,3,bad,1,0
1439,1439,5,bad,1,0
1440,1440,7,good,0,1
1441,1441,6,bad,1,0
1442,1442,6,bad,1,0
1443,1443,6,bad,1,0
1444,1444,6,bad,1,0
1445,1445,5,bad,1,0
1446,1446,6,bad,1,0
1447,1447,8,good,0,1
1448,1448,6,bad,1,0
1449,1449,7,good,0,1
1450,1450,5,bad,1,0
1451,1451,6,bad,1,0
1452,1452,3,bad,1,0
1453,1453,2,bad,1,0
1454,1454,4,bad,1,0
1455,1455,3,bad,1,0
1456,1456,3,bad,1,0
1457,1457,3,bad,1,0
1458,1458,4,bad,1,0
1459,1459,3,bad,1,0
1460,1460,6,bad,1,0
1461,1461,3,bad,1,0
1462,1462,3,bad,1,0
1463,1463,6,bad,1,0
1464,1464,7,good,0,1
1465,1465,6,bad,1,0
1466,1466,4,bad,1,0
1467,1467,4,bad,1,0
1468,1468,5,bad,1,0
1469,1469,2,bad,1,0
1470,1470,10,good,0,1
1471,1471,9,good,0,1
1472,1472,8,good,0,1
1473,1473,7,good,0,1
1474,1474,7,good,0,1
1475,1475,4,bad,1,0
1476,1476,7,good,0,1
1477,1477,8,good,0,1
1478,1478,4,bad,1,0
1479,1479,9,good,0,1
1480,1480,7,good,0,1
1481,1481,7,good,0,1
1482,1482,9,good,0,1
1483,1483,9,good,0,1
1484,1484,8,good,0,1
1485,1485,6,bad,1,0
1486,1486,7,good,0,1
1487,1487,8,good,0,1
1488,1488,5,bad,1,0
1489,1489,8,good,0,1
1490,1490,7,good,0,1
1491,1491,9,good,0,1
1492,1492,9,good,0,1
1493,1493,10,good,0,1
1494,1494,6,bad,1,0
1495,1495,9,good,0,1
1496,1496,8,good,0,1
1497,1497,9,good,0,1
1498,1498,9,good,0,1
1499,1499,10,good,0,1
1500,1500,5,bad,1,0
1501,1501,4,bad,1,0
1502,1502,6,bad,1,0
1503,1503,8,good,0,1
1504,1504,6,bad,1,0
1505,1505,6,bad,1,0
1506,1506,7,good,0,1
1507,1507,4,bad,1,0
1508,1508,6,bad,1,0
1509,1509,7,good,0,1
1510,1510,3,bad,1,0
1511,1511,4,bad,1,0
1512,1512,3,bad,1,0
1513,1513,5,bad,1,0
1514,1514,6,bad,1,0
1515,1515,4,bad,1,0
1516,1516,5,bad,1,0
1517,1517,5,bad,1,0
1518,1518,6,bad,1,0
1519,1519,5,bad,1,0
1520,1520,4,bad,1,0
1521,1521,6,bad,1,0
1522,1522,6,bad,1,0
1523,1523,4,bad,1,0
1524,1524,5,bad,1,0
1525,1525,4,bad,1,0
1526,1526,5,bad,1,0
1527,1527,2,bad,1,0
1528,1528,4,bad,1,0
1529,1529,7,good,0,1
1530,1530,4,bad,1,0
1531,1531,6,bad,1,0
1532,1532,8,good,0,1
1533,1533,7,good,0,1
1534,1534,9,good,0,1
1535,1535,3,bad,1,0
1536,1536,5,bad,1,0
1537,1537,5,bad,1,0
1538,1538,5,bad,1,0
1539,1539,7,good,0,1
1540,1540,6,bad,1,0
1541,1541,5,bad,1,0
1542,1542,4,bad,1,0
1543,1543,6,bad,1,0
1544,1544,6,bad,1,0
1545,1545,4,bad,1,0
1546,1546,5,bad,1,0
1547,1547,7,good,0,1
1548,1548,8,good,0,1
1549,1549,10,good,0,1
1550,1550,6,bad,1,0
1551,1551,6,bad,1,0
1552,1552,3,bad,1,0
1553,1553,4,bad,1,0
1554,1554,7,good,0,1
1555,1555,6,bad,1,0
1556,1556,5,bad,1,0
1557,1557,6,bad,1,0
1558,1558,7,good,0,1
1559,1559,5,bad,1,0
1560,1560,4,bad,1,0
1561,1561,7,good,0,1
1562,1562,8,good,0,1
1563,1563,8,good,0,1
1564,1564,7,good,0,1
1565,1565,6,bad,1,0
1566,1566,7,good,0,1
1567,1567,6,bad,1,0
1568,1568,4,bad,1,0
1569,1569,4,bad,1,0
1570,1570,6,bad,1,0
1571,1571,4,bad,1,0
1572,1572,6,bad,1,0
1573,1573,6,bad,1,0
1574,1574,9,good,0,1
1575,1575,7,good,0,1
1576,1576,10,good,0,1
1577,1577,9,good,0,1
1578,1578,7,good,0,1
1579,1579,7,good,0,1
1580,1580,6,bad,1,0
1581,1581,8,good,0,1
1582,1582,5,bad,1,0
1583,1583,7,good,0,1
1584,1584,3,bad,1,0
1585,1585,3,bad,1,0
1586,1586,4,bad,1,0
1587,1587,4,bad,1,0
1588,1588,3,bad,1,0
1589,1589,5,bad,1,0
1590,1590,3,bad,1,0
1591,1591,7,good,0,1
1592,1592,7,good,0,1
1593,1593,4,bad,1,0
1594,1594,5,bad,1,0
1595,1595,4,bad,1,0
1596,1596,7,good,0,1
1597,1597,6,bad,1,0
1598,1598,4,bad,1,0
1599,1599,3,bad,1,0
1600,1600,4,bad,1,0
1601,1601,4,bad,1,0
1602,1602,7,good,0,1
1603,1603,6,bad,1,0
1604,1604,4,bad,1,0
1605,1605,4,bad,1,0
1606,1606,3,bad,1,0
1607,1607,4,bad,1,0
1608,1608,2,bad,1,0
1609,1609,3,bad,1,0
1610,1610,3,bad,1,0
1611,1611,5,bad,1,0
1612,1612,4,bad,1,0
1613,1613,4,bad,1,0
1614,1614,3,bad,1,0
1615,1615,6,bad,1,0
1616,1616,5,bad,1,0
1617,1617,5,bad,1,0
1618,1618,3,bad,1,0
1619,1619,4,bad,1,0
1620,1620,3,bad,1,0
1621,1621,3,bad,1,0
1622,1622,4,bad,1,0
1623,1623,5,bad,1,0
1624,1624,3,bad,1,0
1625,1625,3,bad,1,0
1626,1626,5,bad,1,0
1627,1627,6,bad,1,0
1628,1628,8,good,0,1
1629,1629,10,good,0,1
1630,1630,10,good,0,1
1631,1631,6,bad,1,0
1632,1632,5,bad,1,0
1633,1633,10,good,0,1
1634,1634,7,good,0,1
1635,1635,10,good,0,1
1636,1636,9,good,0,1
1637,1637,7,good,0,1
1638,1638,7,good,0,1
1639,1639,8,good,0,1
1640,1640,9,good,0,1
1641,1641,9,good,0,1
1642,1642,9,good,0,1
1643,1643,10,good,0,1
1644,1644,6,bad,1,0
1645,1645,7,good,0,1
1646,1646,4,bad,1,0
1647,1647,5,bad,1,0
1648,1648,3,bad,1,0
1649,1649,7,good,0,1
1650,1650,4,bad,1,0
1651,1651,5,bad,1,0
1652,1652,6,bad,1,0
1653,1653,8,good,0,1
1654,1654,4,bad,1,0
1655,1655,6,bad,1,0
1656,1656,6,bad,1,0
1657,1657,10,good,0,1
1658,1658,9,good,0,1
1659,1659,6,bad,1,0
1660,1660,7,good,0,1
1661,1661,10,good,0,1
1662,1662,8,good,0,1
1663,1663,9,good,0,1
1664,1664,4,bad,1,0
1665,1665,3,bad,1,0
1666,1666,6,bad,1,0
1667,1667,4,bad,1,0
1668,1668,2,bad,1,0
1669,1669,5,bad,1,0
1670,1670,3,bad,1,0
1671,1671,4,bad,1,0
1672,1672,7,good,0,1
1673,1673,4,bad,1,0
1674,1674,2,bad,1,0
1675,1675,4,bad,1,0
1676,1676,3,bad,1,0
1677,1677,7,good,0,1
1678,1678,3,bad,1,0
1679,1679,3,bad,1,0
1680,1680,4,bad,1,0
1681,1681,4,bad,1,0
1682,1682,6,bad,1,0
1683,1683,5,bad,1,0
1684,1684,7,good,0,1
1685,1685,3,bad,1,0
1686,1686,2,bad,1,0
1687,1687,6,bad,1,0
1688,1688,2,bad,1,0
1689,1689,4,bad,1,0
1690,1690,9,good,0,1
1691,1691,8,good,0,1
1692,1692,10,good,0,1
1693,1693,10,good,0,1
1694,1694,8,good,0,1
1695,1695,8,good,0,1
1696,1696,8,good,0,1
1697,1697,10,good,0,1
1698,1698,8,good,0,1
1699,1699,9,good,0,1
1700,1700,9,good,0,1
1701,1701,10,good,0,1
1702,1702,8,good,0,1
1703,1703,9,good,0,1
1704,1704,8,good,0,1
1705,1705,3,bad,1,0
1706,1706,7,good,0,1
1707,1707,4,bad,1,0
1708,1708,5,bad,1,0
1709,1709,5,bad,1,0
1710,1710,5,bad,1,0
1711,1711,4,bad,1,0
1712,1712,2,bad,1,0
1713,1713,5,bad,1,0
1714,1714,4,bad,1,0
1715,1715,3,bad,1,0
1716,1716,2,bad,1,0
1717,1717,6,bad,1,0
1718,1718,4,bad,1,0
1719,1719,5,bad,1,0
1720,1720,5,bad,1,0
1721,1721,3,bad,1,0
1722,1722,7,good,0,1
1723,1723,7,good,0,1
1724,1724,7,good,0,1
1725,1725,5,bad,1,0
1726,1726,6,bad,1,0
1727,1727,3,bad,1,0
1728,1728,3,bad,1,0
1729,1729,7,good,0,1
1730,1730,7,good,0,1
1731,1731,5,bad,1,0
1732,1732,7,good,0,1
1733,1733,6,bad,1,0
1734,1734,4,bad,1,0
1735,1735,7,good,0,1
1736,1736,5,bad,1,0
1737,1737,5,bad,1,0
1738,1738,6,bad,1,0
1739,1739,6,bad,1,0
1740,1740,4,bad,1,0
1741,1741,6,bad,1,0
1742,1742,4,bad,1,0
1743,1743,6,bad,1,0
1744,1744,7,good,0,1
1745,1745,4,bad,1,0
1746,1746,6,bad,1,0
1747,1747,4,bad,1,0
1748,1748,5,bad,1,0
1749,1749,6,bad,1,0
1750,1750,6,bad,1,0
1751,1751,4,bad,1,0
1752,1752,5,bad,1,0
1753,1753,3,bad,1,0
1754,1754,5,bad,1,0
1755,1755,6,bad,1,0
1756,1756,4,bad,1,0
1757,1757,6,bad,1,0
1758,1758,9,good,0,1
1759,1759,4,bad,1,0
1760,1760,6,bad,1,0
1761,1761,10,good,0,1
1762,1762,10,good,0,1
1763,1763,9,good,0,1
1764,1764,9,good,0,1
1765,1765,10,good,0,1
1766,1766,10,good,0,1
1767,1767,9,good,0,1
1768,1768,8,good,0,1
1769,1769,10,good,0,1
1770,1770,6,bad,1,0
1771,1771,7,good,0,1
1772,1772,7,good,0,1
1773,1773,4,bad,1,0
1774,1774,5,bad,1,0
1775,1775,4,bad,1,0
1776,1776,2,bad,1,0
1777,1777,5,bad,1,0
1778,1778,3,bad,1,0
1779,1779,5,bad,1,0
1780,1780,4,bad,1,0
1781,1781,5,bad,1,0
1782,1782,5,bad,1,0
1783,1783,5,bad,1,0
1784,1784,5,bad,1,0
1785,1785,4,bad,1,0
1786,1786,6,bad,1,0
1787,1787,7,good,0,1
1788,1788,10,good,0,1
1789,1789,9,good,0,1
1790,1790,10,good,0,1
1791,1791,8,good,0,1
1792,1792,7,good,0,1
1793,1793,10,good,0,1
1794,1794,7,good,0,1
1795,1795,9,good,0,1
1796,1796,9,good,0,1
1797,1797,9,good,0,1
1798,1798,9,good,0,1
1799,1799,6,bad,1,0
1800,1800,8,good,0,1
1801,1801,10,good,0,1
1802,1802,5,bad,1,0
1803,1803,7,good,0,1
1804,1804,6,bad,1,0
1805,1805,6,bad,1,0
1806,1806,9,good,0,1
1807,1807,9,good,0,1
1808,1808,8,good,0,1
1809,1809,10,good,0,1
1810,1810,8,good,0,1
1811,1811,10,good,0,1
1812,1812,10,good,0,1
1813,1813,8,good,0,1
1814,1814,3,bad,1,0
1815,1815,4,bad,1,0
1816,1816,4,bad,1,0
1817,1817,4,bad,1,0
1818,1818,6,bad,1,0
1819,1819,5,bad,1,0
1820,1820,4,bad,1,0
1821,1821,8,good,0,1
1822,1822,6,bad,1,0
1823,1823,6,bad,1,0
1824,1824,4,bad,1,0
1825,1825,5,bad,1,0
1826,1826,7,good,0,1
1827,1827,6,bad,1,0
1828,1828,5,bad,1,0
1829,1829,5,bad,1,0
1830,1830,8,good,0,1
1831,1831,9,good,0,1
1832,1832,10,good,0,1
1833,1833,9,good,0,1
1834,1834,8,good,0,1
1835,1835,10,good,0,1
1836,1836,8,good,0,1
1837,1837,7,good,0,1
1838,1838,3,bad,1,0
1839,1839,3,bad,1,0
1840,1840,6,bad,1,0
1841,1841,4,bad,1,0
1842,1842,7,good,0,1
1843,1843,3,bad,1,0
1844,1844,7,good,0,1
1845,1845,7,good,0,1
1846,1846,7,good,0,1
1847,1847,8,good,0,1
1848,1848,10,good,0,1
1849,1849,9,good,0,1
1850,1850,6,bad,1,0
1851,1851,4,bad,1,0
1852,1852,2,bad,1,0
1853,1853,4,bad,1,0
1854,1854,7,good,0,1
1855,1855,3,bad,1,0
1856,1856,5,bad,1,0
1857,1857,9,good,0,1
1858,1858,9,good,0,1
1859,1859,8,good,0,1
1860,1860,8,good,0,1
1861,1861,7,good,0,1
1862,1862,8,good,0,1
1863,1863,9,good,0,1
1864,1864,9,good,0,1
1865,1865,8,good,0,1
1866,1866,6,bad,1,0
1867,1867,7,good,0,1
1868,1868,8,good,0,1
1869,1869,9,good,0,1
1870,1870,8,good,0,1
1871,1871,9,good,0,1
1872,1872,10,good,0,1
1873,1873,10,good,0,1
1874,1874,8,good,0,1
1875,1875,9,good,0,1
1876,1876,10,good,0,1
1877,1877,8,good,0,1
1878,1878,3,bad,1,0
1879,1879,3,bad,1,0
1880,1880,7,good,0,1
1881,1881,3,bad,1,0
1882,1882,5,bad,1,0
1883,1883,4,bad,1,0
1884,1884,5,bad,1,0
1885,1885,4,bad,1,0
1886,1886,6,bad,1,0
1887,1887,3,bad,1,0
1888,1888,4,bad,1,0
1889,1889,4,bad,1,0
1890,1890,9,good,0,1
1891,1891,6,bad,1,0
1892,1892,8,good,0,1
1893,1893,6,bad,1,0
1894,1894,7,good,0,1
1895,1895,8,good,0,1
1896,1896,7,good,0,1
1897,1897,8,good,0,1
1898,1898,7,good,0,1
1899,1899,3,bad,1,0
1900,1900,7,good,0,1
1901,1901,5,bad,1,0
1902,1902,5,bad,1,0
1903,1903,5,bad,1,0
1904,1904,4,bad,1,0
1905,1905,2,bad,1,0
1906,1906,4,bad,1,0
1907,1907,4,bad,1,0
1908,1908,5,bad,1,0
1909,1909,4,bad,1,0
1910,1910,6,bad,1,0
1911,1911,4,bad,1,0
1912,1912,6,bad,1,0
1913,1913,5,bad,1,0
1914,1914,7,good,0,1
1915,1915,6,bad,1,0
1916,1916,6,bad,1,0
1917,1917,4,bad,1,0
1918,1918,7,good,0,1
1919,1919,9,good,0,1
1920,1920,5,bad,1,0
1921,1921,7,good,0,1
1922,1922,2,bad,1,0
1923,1923,3,bad,1,0
1924,1924,6,bad,1,0
1925,1925,4,bad,1,0
1926,1926,5,bad,1,0
1927,1927,6,bad,1,0
1928,1928,7,good,0,1
1929,1929,5,bad,1,0
1930,1930,5,bad,1,0
1931,1931,4,bad,1,0
1932,1932,2,bad,1,0
1933,1933,5,bad,1,0
1934,1934,6,bad,1,0
1935,1935,7,good,0,1
1936,1936,8,good,0,1
1937,1937,3,bad,1,0
1938,1938,5,bad,1,0
1939,1939,3,bad,1,0
1940,1940,3,bad,1,0
1941,1941,4,bad,1,0
1942,1942,2,bad,1,0
1943,1943,4,bad,1,0
1944,1944,5,bad,1,0
1945,1945,4,bad,1,0
1946,1946,5,bad,1,0
1947,1947,3,bad,1,0
1948,1948,3,bad,1,0
1949,1949,3,bad,1,0
1950,1950,4,bad,1,0
1951,1951,6,bad,1,0
1952,1952,5,bad,1,0
1953,1953,6,bad,1,0
1954,1954,4,bad,1,0
1955,1955,4,bad,1,0
1956,1956,5,bad,1,0
1957,1957,5,bad,1,0
1958,1958,7,good,0,1
1959,1959,5,bad,1,0
1960,1960,4,bad,1,0
1961,1961,7,good,0,1
1962,1962,6,bad,1,0
1963,1963,5,bad,1,0
1964,1964,3,bad,1,0
1965,1965,5,bad,1,0
1966,1966,5,bad,1,0
1967,1967,6,bad,1,0
1968,1968,6,bad,1,0
1969,1969,4,bad,1,0
1970,1970,3,bad,1,0
1971,1971,5,bad,1,0
1972,1972,3,bad,1,0
1973,1973,7,good,0,1
1974,1974,6,bad,1,0
1975,1975,2,bad,1,0
1976,1976,4,bad,1,0
1977,1977,6,bad,1,0
1978,1978,4,bad,1,0
1979,1979,4,bad,1,0
1980,1980,5,bad,1,0
1981,1981,3,bad,1,0
1982,1982,4,bad,1,0
1983,1983,8,good,0,1
1984,1984,6,bad,1,0
1985,1985,7,good,0,1
1986,1986,10,good,0,1
1987,1987,7,good,0,1
1988,1988,10,good,0,1
1989,1989,8,good,0,1
1990,1990,7,good,0,1
1991,1991,6,bad,1,0
1992,1992,5,bad,1,0
1993,1993,5,bad,1,0
1994,1994,6,bad,1,0
1995,1995,9,good,0,1
1996,1996,7,good,0,1
1997,1997,6,bad,1,0
1998,1998,9,good,0,1
1999,1999,6,bad,1,0
2000,2000,6,bad,1,0
2001,2001,5,bad,1,0
2002,2002,5,bad,1,0
2003,2003,6,bad,1,0
2004,2004,4,bad,1,0
2005,2005,5,bad,1,0
2006,2006,4,bad,1,0
2007,2007,4,bad,1,0
2008,2008,5,bad,1,0
2009,2009,7,good,0,1
2010,2010,9,good,0,1
2011,2011,8,good,0,1
2012,2012,4,bad,1,0
2013,2013,6,bad,1,0
2014,2014,5,bad,1,0
2015,2015,4,bad,1,0
2016,2016,4,bad,1,0
2017,2017,4,bad,1,0
2018,2018,4,bad,1,0
2019,2019,6,bad,1,0
2020,2020,7,good,0,1
2021,2021,4,bad,1,0
2022,2022,8,good,0,1
2023,2023,6,bad,1,0
2024,2024,6,bad,1,0
2025,2025,6,bad,1,0
2026,2026,6,bad,1,0
2027,2027,4,bad,1,0
2028,2028,7,good,0,1
2029,2029,5,bad,1,0
2030,2030,3,bad,1,0
2031,2031,6,bad,1,0
2032,2032,7,good,0,1
2033,2033,5,bad,1,0
2034,2034,4,bad,1,0
2035,2035,6,bad,1,0
2036,2036,5,bad,1,0
2037,2037,6,bad,1,0
2038,2038,4,bad,1,0
2039,2039,4,bad,1,0
2040,2040,5,bad,1,0
